ZoonosesDic-id	lexicalCue	lexicalCue_jpn	exactID	synonymID	lexicalTextAE-span	Registered	LastUpdated
ZoonosesDic-id_161	epidemic	アウトブレイク	MESH:D058872		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/269-277	2021-09-26	
ZoonosesDic-id_162	West Africa	西アフリカ	MESH:D000354		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/281-292	2021-09-26	
ZoonosesDic-id_163	2014	2014年			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/302-306	2021-09-26	
ZoonosesDic-id_164	promotion	促進	MESH:D006293		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/366-375	2021-09-26	
ZoonosesDic-id_165	implementation	実施	MESH:D006284		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/380-394	2021-09-26	
ZoonosesDic-id_166	safe	安全			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/398-402	2021-09-26	
ZoonosesDic-id_167	dignified	威厳のある			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/404-413	2021-09-26	
ZoonosesDic-id_168	burials	埋葬	MESH:D002048		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/414-421	2021-09-26	
ZoonosesDic-id_169	prevent	防止			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/425-432	2021-09-26	
ZoonosesDic-id_170	transmission	伝播		MESH:D058872	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/439-451	2021-09-26	
ZoonosesDic-id_171	limiting	制限			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/455-463	2021-09-26	
ZoonosesDic-id_172	contact	接触			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/464-471	2021-09-26	
ZoonosesDic-id_173	infectious	感染の可能性がある		MESH:D018562	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/489-499	2021-09-26	
ZoonosesDic-id_174	corpses	死体	MESH:D002102		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/500-507	2021-09-26	
ZoonosesDic-id_175	Traditional	伝統的		MESH:D003469	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/509-520	2021-09-26	
ZoonosesDic-id_176	funeral	葬儀	MESH:D005655		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/521-528	2021-09-26	
ZoonosesDic-id_177	infected	感染した		MESH:D018562	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/607-615	2021-09-26	
ZoonosesDic-id_178	bodies	体		MESH:D001829	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/616-622	2021-09-26	
ZoonosesDic-id_179	body fluids	体液	MESH:D001826		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/624-635	2021-09-26	
ZoonosesDic-id_180	contaminated	汚染された		MESH:D057219	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/637-649	2021-09-26	
ZoonosesDic-id_181	clothing	衣服	MESH:D003020		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/650-658	2021-09-26	
ZoonosesDic-id_182	other personal items	その他の身の回り品			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/664-684	2021-09-26	
ZoonosesDic-id_183	a time	とき			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/688-694	2021-09-26	
ZoonosesDic-id_184	viral load	ウイルス量	MESH:D019562		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/700-710	2021-09-26	
ZoonosesDic-id_185	high	高い			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/714-718	2021-09-26	
ZoonosesDic-id_186	Immediate	即時			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1647-1656	2021-09-26	
ZoonosesDic-id_187	trained teams	訓練を受けた専門団	Tax:9606	MESH:D009274	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1685-1698	2021-09-26	
ZoonosesDic-id_188	protective equipment	防護具	MESH:D000067393		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1716-1736	2021-09-26	
ZoonosesDic-id_189	interrupt	くい止める			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1753-1762	2021-09-26	
ZoonosesDic-id_190	active	活発な			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1810-1816	2021-09-26	
ZoonosesDic-id_191	these measures	これらの対策			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1841-1855	2021-09-26	
ZoonosesDic-id_192	current	現在			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1884-1891	2021-09-26	
ZoonosesDic-id_193	Ministry of Health and Sanitation	保健衛生省			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1056-1089	2021-09-26	
ZoonosesDic-id_194	CDC	米国疾病予防管理センター（CDC）	MESH:D002487		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1094-1097	2021-09-26	
ZoonosesDic-id_195	investigated	調査			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1098-1110	2021-09-26	
ZoonosesDic-id_196	implemented	実施	MESH:D006284		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1115-1126	2021-09-26	
ZoonosesDic-id_197	cluster	クラスター	MESH:D000086822		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1171-1178	2021-09-26	
ZoonosesDic-id_198	community engagement	コミュニティ関与		MESH:D018672	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1205-1225	2021-09-26	
ZoonosesDic-id_199	surveillance	監視	MESH:D011159		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1234-1246	2021-09-26	
ZoonosesDic-id_200	close follow-up of contacts	連絡先の綿密なフォローアップ	MESH:D016358		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1252-1279	2021-09-26	
ZoonosesDic-id_201	July 11	2月11日			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1336-1343	2021-09-26	
ZoonosesDic-id_202	October 31	10月31日			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1344-1354	2021-09-26	
ZoonosesDic-id_203	2014	2014年			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1356-1360	2021-09-26	
ZoonosesDic-id_204	28	28			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1376-1378	2021-09-26	
ZoonosesDic-id_205	persons	人	Tax:9606		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1379-1386	2021-09-26	
ZoonosesDic-id_206	pharmacist	薬剤師	MESH:D010595		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1448-1458	2021-09-26	
ZoonosesDic-id_207	September 5-7	9月5-7日			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1466-1479	2021-09-26	
ZoonosesDic-id_208	28	28			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1497-1499	2021-09-26	
ZoonosesDic-id_209	attendees	出席者	Tax:9606		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1500-1509	2021-09-26	
ZoonosesDic-id_210	21	21			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1522-1524	2021-09-26	
ZoonosesDic-id_211	75	75			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1526-1528	2021-09-26	
ZoonosesDic-id_212	touching	触れる	MESH:D014110		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1540-1548	2021-09-26	
ZoonosesDic-id_213	man	薬剤師	MESH:D010595		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1553-1556	2021-09-26	
ZoonosesDic-id_214	corpse	死体	MESH:D002102		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1559-1565	2021-09-26	
ZoonosesDic-id_215	16	16			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1571-1573	2021-09-26	
ZoonosesDic-id_216	57	57			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1575-1577	2021-09-26	
ZoonosesDic-id_217	direct	直接			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1596-1602	2021-09-26	
ZoonosesDic-id_218	before	前			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1631-1637	2021-09-26	
ZoonosesDic-id_219	he	薬剤師	MESH:D010595		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1638-1640	2021-09-26	
ZoonosesDic-id_220	died	死ぬ	MESH:D003643		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1641-1645	2021-09-26	
ZoonosesDic-id_221	Ebola virus	エボラウイルス	Tax:186536		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/0-11	2021-09-26	
ZoonosesDic-id_222	outbreak	アウトブレイク	MESH:D004196		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/58-66	2021-09-26	
ZoonosesDic-id_223	Ebola disease	エボラウイルス病	MESH:D019142		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/83-96	2021-09-26	
ZoonosesDic-id_224	Western countries of the African	西アフリカ	MESH:D000354		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/100-132	2021-09-26	
ZoonosesDic-id_225	Ebola viral infections	エボラウイルス病	MESH:D019142		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/210-232	2021-09-26	
ZoonosesDic-id_226	ebola	エボラウイルス	Tax:186536		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/258-263	2021-09-26	
ZoonosesDic-id_227	transmitted	伝播する		MESH:D004196	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/273-284	2021-09-26	
ZoonosesDic-id_228	European	ヨーロッパ	MESH:D005060		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/292-300	2021-09-26	
ZoonosesDic-id_229	American	アメリカ合衆国	MESH:D009656		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/305-313	2021-09-26	
ZoonosesDic-id_230	travelers	旅行者	Tax:9606	MESH:D014195	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/334-343	2021-09-26	
ZoonosesDic-id_231	spread	広がった		MESH:D004196	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/354-360	2021-09-26	
ZoonosesDic-id_232	Guinea	ギニア共和国	MESH:D016701		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/376-382	2021-09-26	
ZoonosesDic-id_233	Liberia	リベリア共和国	MESH:D007988		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/384-391	2021-09-26	
ZoonosesDic-id_234	Nigeria	ナイジェリア連邦共和国	MESH:D009549		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/410-417	2021-09-26	
ZoonosesDic-id_235	viral disease	（エボラウイルス病による）ウイルス性疾患	MESH:D019142		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/423-436	2021-09-26	
ZoonosesDic-id_236	spreading	広がる		MESH:D004196	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/440-449	2021-09-26	
ZoonosesDic-id_237	persons	ヒト	Tax:9606		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/498-505	2021-09-26	
ZoonosesDic-id_238	patients	患者	MESH:D010361		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/509-517	2021-09-26	
ZoonosesDic-id_239	creating	うむ			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/522-530	2021-09-26	
ZoonosesDic-id_240	mortals	死の		MESH:D009026	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/549-556	2021-09-26	
ZoonosesDic-id_241	pathogenic	病原性		MESH:D015995	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/611-621	2021-09-26	
ZoonosesDic-id_242	70-80	70-80			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/629-634	2021-09-26	
ZoonosesDic-id_243	death	死亡	MESH:D003643		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/639-644	2021-09-26	
ZoonosesDic-id_244	critical	重篤な			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/671-679	2021-09-26	
ZoonosesDic-id_245	hemorrhagic fever	（エボラ）出血熱	MESH:D019142		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/680-697	2021-09-26	
ZoonosesDic-id_246	infects	感染する	MESH:D012327		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/731-738	2021-09-26	
ZoonosesDic-id_247	endothelial cells	内皮細胞	MESH:D042783		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/755-772	2021-09-26	
ZoonosesDic-id_248	Viral Protein 24	ウイルスタンパク質24	Gene:911828	Zaire ebolavirus	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/795-811	2021-09-26	
ZoonosesDic-id_249	eVP24	eVP24	Gene:911828	Zaire ebolavirus	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/813-818	2021-09-26	
ZoonosesDic-id_250	prevents	防ぐ			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/826-834	2021-09-26	
ZoonosesDic-id_251	interferon-based signals	インターフェロンシグナル	MESH:D010455		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/835-859	2021-09-26	
ZoonosesDic-id_252	destruction	破壊			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/884-895	2021-09-26	
ZoonosesDic-id_253	viruses	ウイルス	Tax:186536		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/899-906	2021-09-26	
ZoonosesDic-id_254	immune system	免疫システム	MESH:D007107		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/956-969	2021-09-26	
ZoonosesDic-id_255	no	なし			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/1019-1021	2021-09-26	
ZoonosesDic-id_256	treatment	治療法			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/1031-1040	2021-09-26	
ZoonosesDic-id_257	bats	コウモリ	Tax:9397		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/948-952	2021-09-26	
ZoonosesDic-id_258	food	食料	MESH:D005502		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/969-973	2021-09-26	
ZoonosesDic-id_259	transported	輸送される			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/988-999	2021-09-26	
ZoonosesDic-id_260	other parts	他の地域			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/1014-1025	2021-09-26	
ZoonosesDic-id_261	bushmeat	ブッシュミート	MESH:D008460	MESH:D000835	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/1053-1061	2021-09-26	
ZoonosesDic-id_262	Exposure	曝露	MESH:D004781		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1073-1081	2021-09-26	
ZoonosesDic-id_263	allergens	アレルゲン	MESH:D000485		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1093-1102	2021-09-26	
ZoonosesDic-id_264	cockroach	ゴキブリ	Tax:85823		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1104-1113	2021-09-26	
ZoonosesDic-id_265	mouse	マウス	Tax:10090		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1115-1120	2021-09-26	
ZoonosesDic-id_266	dust mite	ダニ	Tax:6952		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1122-1131	2021-09-26	
ZoonosesDic-id_267	significantly	有意に			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1137-1150	2021-09-26	
ZoonosesDic-id_268	enhanced	増強			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1167-1175	2021-09-26	
ZoonosesDic-id_269	age	歳			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1198-1201	2021-09-26	
ZoonosesDic-id_270	3	3			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1202-1203	2021-09-26	
ZoonosesDic-id_271	years	歳			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1204-1209	2021-09-26	
ZoonosesDic-id_272	IFN-α	IFN-α	MESH:D016898		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1221-1226	2021-09-26	
ZoonosesDic-id_273	IL-10	IL-10	Gene:3586		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1231-1236	2021-09-26	
ZoonosesDic-id_274	responses	応答			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1273-1282	2021-09-26	
ZoonosesDic-id_275	phytohemagglutinin	フィトヘマグルチニン	MESH:D010835		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1286-1304	2021-09-26	
ZoonosesDic-id_276	reduced	減少			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1339-1346	2021-09-26	
ZoonosesDic-id_277	birth	出生		MESH:D050498	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1378-1383	2021-09-26	
ZoonosesDic-id_278	recurrent	再発性			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1405-1414	2021-09-26	
ZoonosesDic-id_279	wheeze	喘鳴	MESH:D012135		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1415-1421	2021-09-26	
ZoonosesDic-id_280	biologic exposures	生物学的曝露	MESH:D004781		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1678-1696	2021-09-26	
ZoonosesDic-id_281	endotoxin	エンドトキシン	MESH:D004731		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/28089873/spans/1722-1731	2021-09-26	
